V2	V(ce)	Ic(Q1)
Step Information: Vbb=0  (Step: 1/26)
8.000000000000000e-01	8.941111e-02	1.268917e-03
9.000000000000000e-01	9.473581e-02	1.437976e-03
1.000000000000000e+00	9.990714e-02	1.607311e-03
1.100000000000000e+00	1.050100e-01	1.776769e-03
1.200000000000000e+00	1.101219e-01	1.946211e-03
1.300000000000000e+00	1.153213e-01	2.115496e-03
1.400000000000000e+00	1.206961e-01	2.284471e-03
1.500000000000000e+00	1.263480e-01	2.452950e-03
1.600000000000000e+00	1.324132e-01	2.620691e-03
1.700000000000000e+00	1.390827e-01	2.787352e-03
1.800000000000000e+00	1.466486e-01	2.952413e-03
1.900000000000000e+00	1.556024e-01	3.114996e-03
2.000000000000000e+00	1.668752e-01	3.273437e-03
2.100000000000000e+00	1.825539e-01	3.424009e-03
2.200000000000000e+00	2.085849e-01	3.556098e-03
2.300000000000000e+00	2.634147e-01	3.636759e-03
2.400000000000000e+00	3.532323e-01	3.654942e-03
2.500000000000000e+00	4.496775e-01	3.661287e-03
2.600000000000000e+00	5.464349e-01	3.667081e-03
2.700000000000000e+00	6.432035e-01	3.672851e-03
2.800000000000000e+00	7.399726e-01	3.678620e-03
2.900000000000000e+00	8.367417e-01	3.684390e-03
3.000000000000000e+00	9.335109e-01	3.690159e-03
3.100000000000000e+00	1.030280e+00	3.695928e-03
3.200000000000000e+00	1.127049e+00	3.701698e-03
3.300000000000000e+00	1.223818e+00	3.707467e-03
3.400000000000000e+00	1.320588e+00	3.713236e-03
3.500000000000000e+00	1.417357e+00	3.719006e-03
3.600000000000000e+00	1.514126e+00	3.724775e-03
3.700000000000000e+00	1.610895e+00	3.730544e-03
3.800000000000000e+00	1.707665e+00	3.736313e-03
3.900000000000000e+00	1.804434e+00	3.742082e-03
4.000000000000000e+00	1.901203e+00	3.747851e-03
4.100000000000001e+00	1.997972e+00	3.753620e-03
4.200000000000000e+00	2.094742e+00	3.759390e-03
4.300000000000000e+00	2.191511e+00	3.765159e-03
4.400000000000000e+00	2.288280e+00	3.770928e-03
4.500000000000000e+00	2.385050e+00	3.776697e-03
4.600000000000001e+00	2.481819e+00	3.782466e-03
4.700000000000000e+00	2.578588e+00	3.788235e-03
4.800000000000001e+00	2.675358e+00	3.794004e-03
4.900000000000000e+00	2.772127e+00	3.799773e-03
5.000000000000000e+00	2.868897e+00	3.805541e-03
5.100000000000001e+00	2.965666e+00	3.811311e-03
5.200000000000000e+00	3.062436e+00	3.817079e-03
5.300000000000001e+00	3.159205e+00	3.822848e-03
5.400000000000000e+00	3.255975e+00	3.828617e-03
5.500000000000000e+00	3.352744e+00	3.834386e-03
5.600000000000001e+00	3.449513e+00	3.840155e-03
5.700000000000000e+00	3.546283e+00	3.845923e-03
5.800000000000001e+00	3.643052e+00	3.851692e-03
5.900000000000000e+00	3.739822e+00	3.857461e-03
6.000000000000000e+00	3.836591e+00	3.863229e-03
6.100000000000001e+00	3.933361e+00	3.868998e-03
6.200000000000000e+00	4.030130e+00	3.874767e-03
6.300000000000001e+00	4.126900e+00	3.880535e-03
6.400000000000000e+00	4.223670e+00	3.886304e-03
6.500000000000000e+00	4.320439e+00	3.892073e-03
6.600000000000001e+00	4.417209e+00	3.897841e-03
6.700000000000000e+00	4.513978e+00	3.903610e-03
6.800000000000001e+00	4.610748e+00	3.909378e-03
6.900000000000000e+00	4.707518e+00	3.915147e-03
7.000000000000000e+00	4.804287e+00	3.920915e-03
7.100000000000001e+00	4.901057e+00	3.926684e-03
7.200000000000000e+00	4.997827e+00	3.932452e-03
7.300000000000001e+00	5.094596e+00	3.938220e-03
7.400000000000000e+00	5.191366e+00	3.943989e-03
7.500000000000000e+00	5.288136e+00	3.949757e-03
7.600000000000001e+00	5.384906e+00	3.955526e-03
7.700000000000000e+00	5.481675e+00	3.961294e-03
7.800000000000001e+00	5.578445e+00	3.967062e-03
7.900000000000000e+00	5.675215e+00	3.972831e-03
8.000000000000000e+00	5.771985e+00	3.978599e-03
8.100000000000000e+00	5.868754e+00	3.984367e-03
8.200000000000001e+00	5.965524e+00	3.990135e-03
8.300000000000001e+00	6.062294e+00	3.995904e-03
8.400000000000000e+00	6.159064e+00	4.001672e-03
8.500000000000000e+00	6.255834e+00	4.007440e-03
8.600000000000000e+00	6.352603e+00	4.013208e-03
8.700000000000001e+00	6.449373e+00	4.018976e-03
8.800000000000001e+00	6.546143e+00	4.024744e-03
8.900000000000000e+00	6.642913e+00	4.030512e-03
9.000000000000000e+00	6.739683e+00	4.036280e-03
9.100000000000000e+00	6.836453e+00	4.042048e-03
9.200000000000001e+00	6.933223e+00	4.047816e-03
9.300000000000001e+00	7.029993e+00	4.053584e-03
9.400000000000000e+00	7.126763e+00	4.059352e-03
9.500000000000000e+00	7.223533e+00	4.065120e-03
9.600000000000001e+00	7.320302e+00	4.070888e-03
9.700000000000001e+00	7.417073e+00	4.076656e-03
9.800000000000001e+00	7.513843e+00	4.082424e-03
9.900000000000000e+00	7.610612e+00	4.088192e-03
1.000000000000000e+01	7.707383e+00	4.093959e-03
Step Information: Vbb=2.2  (Step: 12/26)
0.000000000000000e+00	4.409787e-03	-7.874620e-06
1.000000000000000e-01	2.754511e-02	1.294137e-04
2.000000000000000e-01	4.179794e-02	2.825504e-04
3.000000000000000e-01	5.214703e-02	4.425967e-04
4.000000000000000e-01	6.043927e-02	6.063586e-04
5.000000000000000e-01	6.746444e-02	7.723850e-04
6.000000000000001e-01	7.366981e-02	9.399011e-04
7.000000000000001e-01	7.927953e-02	1.108444e-03
8.000000000000000e-01	8.448555e-02	1.277712e-03
9.000000000000000e-01	8.940594e-02	1.447494e-03
1.000000000000000e+00	9.412760e-02	1.617632e-03
1.100000000000000e+00	9.872033e-02	1.788001e-03
1.200000000000000e+00	1.032436e-01	1.958494e-03
1.300000000000000e+00	1.077514e-01	2.129016e-03
1.400000000000000e+00	1.122965e-01	2.299470e-03
1.500000000000000e+00	1.169341e-01	2.469759e-03
1.600000000000000e+00	1.217264e-01	2.639772e-03
1.700000000000000e+00	1.267494e-01	2.809376e-03
1.800000000000000e+00	1.320958e-01	2.978400e-03
1.900000000000000e+00	1.378959e-01	3.146614e-03
2.000000000000000e+00	1.443371e-01	3.313684e-03
2.100000000000000e+00	1.517106e-01	3.479088e-03
2.200000000000000e+00	1.605116e-01	3.641943e-03
2.300000000000000e+00	1.716855e-01	3.800561e-03
2.400000000000000e+00	1.873638e-01	3.951134e-03
2.500000000000000e+00	2.136522e-01	4.082764e-03
2.600000000000000e+00	2.692137e-01	4.162118e-03
2.700000000000000e+00	3.589979e-01	4.180361e-03
2.800000000000000e+00	4.550143e-01	4.187472e-03
2.900000000000000e+00	5.513244e-01	4.194064e-03
3.000000000000000e+00	6.476453e-01	4.200633e-03
3.100000000000000e+00	7.439668e-01	4.207202e-03
3.200000000000000e+00	8.402882e-01	4.213771e-03
3.300000000000000e+00	9.366097e-01	4.220340e-03
3.400000000000000e+00	1.032931e+00	4.226909e-03
3.500000000000000e+00	1.129253e+00	4.233477e-03
3.600000000000000e+00	1.225574e+00	4.240046e-03
3.700000000000000e+00	1.321896e+00	4.246614e-03
3.800000000000000e+00	1.418217e+00	4.253183e-03
3.900000000000000e+00	1.514539e+00	4.259752e-03
4.000000000000000e+00	1.610861e+00	4.266320e-03
4.100000000000001e+00	1.707182e+00	4.272889e-03
4.200000000000000e+00	1.803504e+00	4.279457e-03
4.300000000000000e+00	1.899825e+00	4.286026e-03
4.400000000000000e+00	1.996147e+00	4.292594e-03
4.500000000000000e+00	2.092469e+00	4.299163e-03
4.600000000000001e+00	2.188790e+00	4.305732e-03
4.700000000000000e+00	2.285112e+00	4.312300e-03
4.800000000000001e+00	2.381434e+00	4.318868e-03
4.900000000000000e+00	2.477756e+00	4.325436e-03
5.000000000000000e+00	2.574077e+00	4.332005e-03
5.100000000000001e+00	2.670399e+00	4.338573e-03
5.200000000000000e+00	2.766721e+00	4.345141e-03
5.300000000000001e+00	2.863043e+00	4.351710e-03
5.400000000000000e+00	2.959364e+00	4.358278e-03
5.500000000000000e+00	3.055686e+00	4.364846e-03
5.600000000000001e+00	3.152008e+00	4.371414e-03
5.700000000000000e+00	3.248330e+00	4.377983e-03
5.800000000000001e+00	3.344651e+00	4.384551e-03
5.900000000000000e+00	3.440974e+00	4.391119e-03
6.000000000000000e+00	3.537295e+00	4.397687e-03
6.100000000000001e+00	3.633617e+00	4.404255e-03
6.200000000000000e+00	3.729939e+00	4.410823e-03
6.300000000000001e+00	3.826261e+00	4.417391e-03
6.400000000000000e+00	3.922583e+00	4.423959e-03
6.500000000000000e+00	4.018905e+00	4.430527e-03
6.600000000000001e+00	4.115227e+00	4.437095e-03
6.700000000000000e+00	4.211549e+00	4.443663e-03
6.800000000000001e+00	4.307871e+00	4.450231e-03
6.900000000000000e+00	4.404193e+00	4.456799e-03
7.000000000000000e+00	4.500515e+00	4.463367e-03
7.100000000000001e+00	4.596837e+00	4.469934e-03
7.200000000000000e+00	4.693159e+00	4.476502e-03
7.300000000000001e+00	4.789481e+00	4.483070e-03
7.400000000000000e+00	4.885803e+00	4.489638e-03
7.500000000000000e+00	4.982125e+00	4.496206e-03
7.600000000000001e+00	5.078447e+00	4.502773e-03
7.700000000000000e+00	5.174769e+00	4.509341e-03
7.800000000000001e+00	5.271091e+00	4.515909e-03
7.900000000000000e+00	5.367414e+00	4.522476e-03
8.000000000000000e+00	5.463736e+00	4.529044e-03
8.100000000000000e+00	5.560058e+00	4.535611e-03
8.200000000000001e+00	5.656380e+00	4.542179e-03
8.300000000000001e+00	5.752702e+00	4.548747e-03
8.400000000000000e+00	5.849024e+00	4.555314e-03
8.500000000000000e+00	5.945346e+00	4.561882e-03
8.600000000000000e+00	6.041668e+00	4.568449e-03
8.700000000000001e+00	6.137991e+00	4.575016e-03
8.800000000000001e+00	6.234313e+00	4.581584e-03
8.900000000000000e+00	6.330635e+00	4.588151e-03
9.000000000000000e+00	6.426958e+00	4.594719e-03
9.100000000000000e+00	6.523280e+00	4.601286e-03
9.200000000000001e+00	6.619602e+00	4.607853e-03
9.300000000000001e+00	6.715924e+00	4.614421e-03
9.400000000000000e+00	6.812247e+00	4.620988e-03
9.500000000000000e+00	6.908569e+00	4.627555e-03
9.600000000000001e+00	7.004891e+00	4.634122e-03
9.700000000000001e+00	7.101214e+00	4.640690e-03
9.800000000000001e+00	7.197536e+00	4.647257e-03
9.900000000000000e+00	7.293859e+00	4.653824e-03
1.000000000000000e+01	7.390181e+00	4.660391e-03
Step Information: Vbb=2.4  (Step: 13/26)
0.000000000000000e+00	4.565849e-03	-8.153301e-06
1.000000000000000e-01	2.607461e-02	1.320286e-04
2.000000000000000e-01	3.959691e-02	2.864654e-04
3.000000000000000e-01	4.950697e-02	4.473106e-04
4.000000000000000e-01	5.746257e-02	6.116742e-04
5.000000000000000e-01	6.422682e-02	7.782169e-04
6.000000000000001e-01	7.013433e-02	9.462158e-04
7.000000000000001e-01	7.547487e-02	1.115236e-03
8.000000000000000e-01	8.040683e-02	1.284995e-03
9.000000000000000e-01	8.503675e-02	1.455296e-03
1.000000000000000e+00	8.944460e-02	1.625994e-03
1.100000000000000e+00	9.369256e-02	1.796979e-03
1.200000000000000e+00	9.783130e-02	1.968159e-03
1.300000000000000e+00	1.019043e-01	2.139457e-03
1.400000000000000e+00	1.059510e-01	2.310802e-03
1.500000000000000e+00	1.100090e-01	2.482127e-03
1.600000000000000e+00	1.141166e-01	2.653363e-03
1.700000000000000e+00	1.183147e-01	2.824437e-03
1.800000000000000e+00	1.226500e-01	2.995266e-03
1.900000000000000e+00	1.271779e-01	3.165752e-03
2.000000000000000e+00	1.319700e-01	3.335768e-03
2.100000000000000e+00	1.371154e-01	3.505151e-03
2.200000000000000e+00	1.427433e-01	3.673673e-03
2.300000000000000e+00	1.490415e-01	3.840997e-03
2.400000000000000e+00	1.563056e-01	4.006597e-03
2.500000000000000e+00	1.650422e-01	4.169567e-03
2.600000000000000e+00	1.762261e-01	4.328168e-03
2.700000000000000e+00	1.920772e-01	4.478434e-03
2.800000000000000e+00	2.190084e-01	4.608914e-03
2.900000000000000e+00	2.761405e-01	4.685463e-03
3.000000000000000e+00	3.661987e-01	4.703217e-03
3.100000000000000e+00	4.618092e-01	4.711053e-03
3.200000000000000e+00	5.576791e-01	4.718430e-03
3.300000000000000e+00	6.535587e-01	4.725788e-03
3.400000000000000e+00	7.494388e-01	4.733145e-03
3.500000000000000e+00	8.453190e-01	4.740502e-03
3.600000000000000e+00	9.411992e-01	4.747858e-03
3.700000000000000e+00	1.037079e+00	4.755215e-03
3.800000000000000e+00	1.132960e+00	4.762572e-03
3.900000000000000e+00	1.228840e+00	4.769929e-03
4.000000000000000e+00	1.324720e+00	4.777285e-03
4.100000000000001e+00	1.420601e+00	4.784642e-03
4.200000000000000e+00	1.516481e+00	4.791998e-03
4.300000000000000e+00	1.612361e+00	4.799355e-03
4.400000000000000e+00	1.708241e+00	4.806711e-03
4.500000000000000e+00	1.804122e+00	4.814068e-03
4.600000000000001e+00	1.900002e+00	4.821424e-03
4.700000000000000e+00	1.995883e+00	4.828781e-03
4.800000000000001e+00	2.091763e+00	4.836137e-03
4.900000000000000e+00	2.187644e+00	4.843494e-03
5.000000000000000e+00	2.283524e+00	4.850850e-03
5.100000000000001e+00	2.379404e+00	4.858206e-03
5.200000000000000e+00	2.475285e+00	4.865563e-03
5.300000000000001e+00	2.571165e+00	4.872919e-03
5.400000000000000e+00	2.667046e+00	4.880276e-03
5.500000000000000e+00	2.762926e+00	4.887632e-03
5.600000000000001e+00	2.858807e+00	4.894988e-03
5.700000000000000e+00	2.954687e+00	4.902344e-03
5.800000000000001e+00	3.050568e+00	4.909700e-03
5.900000000000000e+00	3.146448e+00	4.917056e-03
6.000000000000000e+00	3.242329e+00	4.924413e-03
6.100000000000001e+00	3.338210e+00	4.931769e-03
6.200000000000000e+00	3.434090e+00	4.939125e-03
6.300000000000001e+00	3.529971e+00	4.946481e-03
6.400000000000000e+00	3.625851e+00	4.953837e-03
6.500000000000000e+00	3.721732e+00	4.961193e-03
6.600000000000001e+00	3.817613e+00	4.968549e-03
6.700000000000000e+00	3.913493e+00	4.975905e-03
6.800000000000001e+00	4.009374e+00	4.983261e-03
6.900000000000000e+00	4.105255e+00	4.990616e-03
7.000000000000000e+00	4.201136e+00	4.997972e-03
7.100000000000001e+00	4.297016e+00	5.005328e-03
7.200000000000000e+00	4.392897e+00	5.012684e-03
7.300000000000001e+00	4.488778e+00	5.020040e-03
7.400000000000000e+00	4.584659e+00	5.027395e-03
7.500000000000000e+00	4.680540e+00	5.034751e-03
7.600000000000001e+00	4.776420e+00	5.042107e-03
7.700000000000000e+00	4.872301e+00	5.049462e-03
7.800000000000001e+00	4.968182e+00	5.056818e-03
7.900000000000000e+00	5.064063e+00	5.064174e-03
8.000000000000000e+00	5.159944e+00	5.071529e-03
8.100000000000000e+00	5.255825e+00	5.078885e-03
8.200000000000001e+00	5.351706e+00	5.086240e-03
8.300000000000001e+00	5.447587e+00	5.093596e-03
8.400000000000000e+00	5.543468e+00	5.100951e-03
8.500000000000000e+00	5.639348e+00	5.108307e-03
8.600000000000000e+00	5.735229e+00	5.115662e-03
8.700000000000001e+00	5.831110e+00	5.123017e-03
8.800000000000001e+00	5.926991e+00	5.130373e-03
8.900000000000000e+00	6.022872e+00	5.137728e-03
9.000000000000000e+00	6.118753e+00	5.145084e-03
9.100000000000000e+00	6.214634e+00	5.152439e-03
9.200000000000001e+00	6.310515e+00	5.159794e-03
9.300000000000001e+00	6.406396e+00	5.167149e-03
9.400000000000000e+00	6.502277e+00	5.174505e-03
9.500000000000000e+00	6.598158e+00	5.181860e-03
9.600000000000001e+00	6.694040e+00	5.189215e-03
9.700000000000001e+00	6.789921e+00	5.196570e-03
9.800000000000001e+00	6.885802e+00	5.203925e-03
9.900000000000000e+00	6.981683e+00	5.211280e-03
1.000000000000000e+01	7.077564e+00	5.218635e-03
Step Information: Vbb=2.6  (Step: 14/26)
0.000000000000000e+00	4.698953e-03	-8.390987e-06
1.000000000000000e-01	2.480963e-02	1.342808e-04
2.000000000000000e-01	3.769290e-02	2.898556e-04
3.000000000000000e-01	4.721808e-02	4.513975e-04
4.000000000000000e-01	5.488490e-02	6.162771e-04
5.000000000000000e-01	6.140426e-02	7.832529e-04
6.000000000000001e-01	6.709179e-02	9.516468e-04
7.000000000000001e-01	7.221954e-02	1.121048e-03
8.000000000000000e-01	7.693729e-02	1.291190e-03
9.000000000000000e-01	8.134580e-02	1.461887e-03
1.000000000000000e+00	8.551998e-02	1.633003e-03
1.100000000000000e+00	8.951720e-02	1.804435e-03
1.200000000000000e+00	9.338319e-02	1.976103e-03
1.300000000000000e+00	9.715590e-02	2.147937e-03
1.400000000000000e+00	1.008681e-01	2.319879e-03
1.500000000000000e+00	1.045496e-01	2.491876e-03
1.600000000000000e+00	1.082285e-01	2.663878e-03
1.700000000000000e+00	1.119327e-01	2.835834e-03
1.800000000000000e+00	1.156912e-01	3.007694e-03
1.900000000000000e+00	1.195357e-01	3.179400e-03
2.000000000000000e+00	1.235021e-01	3.350888e-03
2.100000000000000e+00	1.276332e-01	3.522082e-03
2.200000000000000e+00	1.319819e-01	3.692887e-03
2.300000000000000e+00	1.366181e-01	3.863182e-03
2.400000000000000e+00	1.416305e-01	4.032803e-03
2.500000000000000e+00	1.471494e-01	4.201519e-03
2.600000000000000e+00	1.533662e-01	4.368989e-03
2.700000000000000e+00	1.605851e-01	4.534669e-03
2.800000000000000e+00	1.693313e-01	4.697623e-03
2.900000000000000e+00	1.806259e-01	4.856025e-03
3.000000000000000e+00	1.968244e-01	5.005671e-03
3.100000000000000e+00	2.248284e-01	5.134235e-03
3.200000000000000e+00	2.843700e-01	5.206482e-03
3.300000000000000e+00	3.749183e-01	5.223360e-03
3.400000000000000e+00	4.701398e-01	5.231892e-03
3.500000000000000e+00	5.655762e-01	5.240042e-03
3.600000000000000e+00	6.610211e-01	5.248176e-03
3.700000000000000e+00	7.564664e-01	5.256310e-03
3.800000000000000e+00	8.519117e-01	5.264443e-03
3.900000000000000e+00	9.473571e-01	5.272577e-03
4.000000000000000e+00	1.042802e+00	5.280710e-03
4.100000000000001e+00	1.138248e+00	5.288843e-03
4.200000000000000e+00	1.233693e+00	5.296976e-03
4.300000000000000e+00	1.329139e+00	5.305110e-03
4.400000000000000e+00	1.424584e+00	5.313242e-03
4.500000000000000e+00	1.520030e+00	5.321376e-03
4.600000000000001e+00	1.615475e+00	5.329509e-03
4.700000000000000e+00	1.710921e+00	5.337642e-03
4.800000000000001e+00	1.806366e+00	5.345775e-03
4.900000000000000e+00	1.901812e+00	5.353908e-03
5.000000000000000e+00	1.997257e+00	5.362041e-03
5.100000000000001e+00	2.092703e+00	5.370174e-03
5.200000000000000e+00	2.188148e+00	5.378306e-03
5.300000000000001e+00	2.283594e+00	5.386440e-03
5.400000000000000e+00	2.379040e+00	5.394572e-03
5.500000000000000e+00	2.474485e+00	5.402705e-03
5.600000000000001e+00	2.569931e+00	5.410838e-03
5.700000000000000e+00	2.665376e+00	5.418971e-03
5.800000000000001e+00	2.760822e+00	5.427103e-03
5.900000000000000e+00	2.856268e+00	5.435236e-03
6.000000000000000e+00	2.951714e+00	5.443369e-03
6.100000000000001e+00	3.047159e+00	5.451501e-03
6.200000000000000e+00	3.142605e+00	5.459634e-03
6.300000000000001e+00	3.238051e+00	5.467766e-03
6.400000000000000e+00	3.333497e+00	5.475899e-03
6.500000000000000e+00	3.428942e+00	5.484032e-03
6.600000000000001e+00	3.524388e+00	5.492164e-03
6.700000000000000e+00	3.619834e+00	5.500297e-03
6.800000000000001e+00	3.715280e+00	5.508429e-03
6.900000000000000e+00	3.810726e+00	5.516561e-03
7.000000000000000e+00	3.906172e+00	5.524694e-03
7.100000000000001e+00	4.001617e+00	5.532826e-03
7.200000000000000e+00	4.097064e+00	5.540958e-03
7.300000000000001e+00	4.192509e+00	5.549090e-03
7.400000000000000e+00	4.287955e+00	5.557223e-03
7.500000000000000e+00	4.383401e+00	5.565355e-03
7.600000000000001e+00	4.478847e+00	5.573487e-03
7.700000000000000e+00	4.574293e+00	5.581620e-03
7.800000000000001e+00	4.669739e+00	5.589752e-03
7.900000000000000e+00	4.765185e+00	5.597884e-03
8.000000000000000e+00	4.860631e+00	5.606016e-03
8.100000000000000e+00	4.956077e+00	5.614148e-03
8.200000000000001e+00	5.051523e+00	5.622280e-03
8.300000000000001e+00	5.146969e+00	5.630412e-03
8.400000000000000e+00	5.242415e+00	5.638544e-03
8.500000000000000e+00	5.337862e+00	5.646676e-03
8.600000000000000e+00	5.433308e+00	5.654808e-03
8.700000000000001e+00	5.528754e+00	5.662940e-03
8.800000000000001e+00	5.624200e+00	5.671071e-03
8.900000000000000e+00	5.719646e+00	5.679203e-03
9.000000000000000e+00	5.815093e+00	5.687335e-03
9.100000000000000e+00	5.910539e+00	5.695467e-03
9.200000000000001e+00	6.005985e+00	5.703598e-03
9.300000000000001e+00	6.101431e+00	5.711730e-03
9.400000000000000e+00	6.196877e+00	5.719862e-03
9.500000000000000e+00	6.292324e+00	5.727993e-03
9.600000000000001e+00	6.387770e+00	5.736125e-03
9.700000000000001e+00	6.483216e+00	5.744257e-03
9.800000000000001e+00	6.578662e+00	5.752388e-03
9.900000000000000e+00	6.674109e+00	5.760520e-03
1.000000000000000e+01	6.769556e+00	5.768651e-03
Step Information: Vbb=2.8  (Step: 15/26)
0.000000000000000e+00	4.813757e-03	-8.595995e-06
1.000000000000000e-01	2.370770e-02	1.362443e-04
2.000000000000000e-01	3.602425e-02	2.928289e-04
3.000000000000000e-01	4.520673e-02	4.549889e-04
4.000000000000000e-01	5.262039e-02	6.203208e-04
5.000000000000000e-01	5.892883e-02	7.876696e-04
6.000000000000001e-01	6.443071e-02	9.563969e-04
7.000000000000001e-01	6.938245e-02	1.126114e-03
8.000000000000000e-01	7.392647e-02	1.296566e-03
9.000000000000000e-01	7.815882e-02	1.467578e-03
1.000000000000000e+00	8.215055e-02	1.639019e-03
1.100000000000000e+00	8.595569e-02	1.810795e-03
1.200000000000000e+00	8.961671e-02	1.982828e-03
1.300000000000000e+00	9.316820e-02	2.155058e-03
1.400000000000000e+00	9.663931e-02	2.327430e-03
1.500000000000000e+00	1.000555e-01	2.499901e-03
1.600000000000000e+00	1.034397e-01	2.672429e-03
1.700000000000000e+00	1.068137e-01	2.844976e-03
1.800000000000000e+00	1.101987e-01	3.017502e-03
1.900000000000000e+00	1.136163e-01	3.189971e-03
2.000000000000000e+00	1.170893e-01	3.362340e-03
2.100000000000000e+00	1.206427e-01	3.534566e-03
2.200000000000000e+00	1.243052e-01	3.706597e-03
2.300000000000000e+00	1.281106e-01	3.878373e-03
2.400000000000000e+00	1.321000e-01	4.049820e-03
2.500000000000000e+00	1.363268e-01	4.220845e-03
2.600000000000000e+00	1.408572e-01	4.391327e-03
2.700000000000000e+00	1.457849e-01	4.561098e-03
2.800000000000000e+00	1.512419e-01	4.729925e-03
2.900000000000000e+00	1.574260e-01	4.897454e-03
3.000000000000000e+00	1.646537e-01	5.063118e-03
3.100000000000000e+00	1.734771e-01	5.225934e-03
3.200000000000000e+00	1.849830e-01	5.383959e-03
3.300000000000000e+00	2.017211e-01	5.532641e-03
3.400000000000000e+00	2.312989e-01	5.658395e-03
3.500000000000000e+00	2.940621e-01	5.724889e-03
3.600000000000000e+00	3.852008e-01	5.740713e-03
3.700000000000000e+00	4.800430e-01	5.749922e-03
3.800000000000000e+00	5.750527e-01	5.758835e-03
3.900000000000000e+00	6.700692e-01	5.767734e-03
4.000000000000000e+00	7.650861e-01	5.776632e-03
4.100000000000001e+00	8.601030e-01	5.785530e-03
4.200000000000000e+00	9.551198e-01	5.794429e-03
4.300000000000000e+00	1.050137e+00	5.803327e-03
4.400000000000000e+00	1.145154e+00	5.812225e-03
4.500000000000000e+00	1.240171e+00	5.821124e-03
4.600000000000001e+00	1.335188e+00	5.830022e-03
4.700000000000000e+00	1.430205e+00	5.838920e-03
4.800000000000001e+00	1.525222e+00	5.847818e-03
4.900000000000000e+00	1.620239e+00	5.856717e-03
5.000000000000000e+00	1.715256e+00	5.865614e-03
5.100000000000001e+00	1.810273e+00	5.874513e-03
5.200000000000000e+00	1.905290e+00	5.883411e-03
5.300000000000001e+00	2.000307e+00	5.892309e-03
5.400000000000000e+00	2.095324e+00	5.901207e-03
5.500000000000000e+00	2.190341e+00	5.910105e-03
5.600000000000001e+00	2.285359e+00	5.919002e-03
5.700000000000000e+00	2.380376e+00	5.927900e-03
5.800000000000001e+00	2.475393e+00	5.936798e-03
5.900000000000000e+00	2.570410e+00	5.945696e-03
6.000000000000000e+00	2.665427e+00	5.954594e-03
6.100000000000001e+00	2.760445e+00	5.963492e-03
6.200000000000000e+00	2.855462e+00	5.972389e-03
6.300000000000001e+00	2.950479e+00	5.981287e-03
6.400000000000000e+00	3.045496e+00	5.990185e-03
6.500000000000000e+00	3.140514e+00	5.999082e-03
6.600000000000001e+00	3.235531e+00	6.007980e-03
6.700000000000000e+00	3.330549e+00	6.016877e-03
6.800000000000001e+00	3.425566e+00	6.025775e-03
6.900000000000000e+00	3.520583e+00	6.034673e-03
7.000000000000000e+00	3.615601e+00	6.043570e-03
7.100000000000001e+00	3.710618e+00	6.052468e-03
7.200000000000000e+00	3.805636e+00	6.061365e-03
7.300000000000001e+00	3.900653e+00	6.070262e-03
7.400000000000000e+00	3.995671e+00	6.079160e-03
7.500000000000000e+00	4.090688e+00	6.088057e-03
7.600000000000001e+00	4.185706e+00	6.096954e-03
7.700000000000000e+00	4.280723e+00	6.105851e-03
7.800000000000001e+00	4.375741e+00	6.114749e-03
7.900000000000000e+00	4.470758e+00	6.123646e-03
8.000000000000000e+00	4.565776e+00	6.132543e-03
8.100000000000000e+00	4.660793e+00	6.141440e-03
8.200000000000001e+00	4.755811e+00	6.150337e-03
8.300000000000001e+00	4.850829e+00	6.159234e-03
8.400000000000000e+00	4.945847e+00	6.168131e-03
8.500000000000000e+00	5.040864e+00	6.177028e-03
8.600000000000000e+00	5.135882e+00	6.185925e-03
8.700000000000001e+00	5.230899e+00	6.194822e-03
8.800000000000001e+00	5.325917e+00	6.203719e-03
8.900000000000000e+00	5.420935e+00	6.212616e-03
9.000000000000000e+00	5.515953e+00	6.221513e-03
9.100000000000000e+00	5.610970e+00	6.230410e-03
9.200000000000001e+00	5.705988e+00	6.239307e-03
9.300000000000001e+00	5.801006e+00	6.248203e-03
9.400000000000000e+00	5.896024e+00	6.257100e-03
9.500000000000000e+00	5.991042e+00	6.265996e-03
9.600000000000001e+00	6.086060e+00	6.274893e-03
9.700000000000001e+00	6.181077e+00	6.283790e-03
9.800000000000001e+00	6.276095e+00	6.292686e-03
9.900000000000000e+00	6.371113e+00	6.301583e-03
1.000000000000000e+01	6.466132e+00	6.310480e-03
Step Information: Vbb=3  (Step: 16/26)
0.000000000000000e+00	4.913762e-03	-8.774575e-06
1.000000000000000e-01	2.273773e-02	1.379737e-04
2.000000000000000e-01	3.454620e-02	2.954639e-04
3.000000000000000e-01	4.341986e-02	4.581795e-04
4.000000000000000e-01	5.065890e-02	6.239145e-04
5.000000000000000e-01	5.673509e-02	7.915911e-04
6.000000000000001e-01	6.207108e-02	9.606066e-04
7.000000000000001e-01	6.687431e-02	1.130592e-03
8.000000000000000e-01	7.127329e-02	1.301304e-03
9.000000000000000e-01	7.536077e-02	1.472574e-03
1.000000000000000e+00	7.920486e-02	1.644280e-03
1.100000000000000e+00	8.285695e-02	1.816328e-03
1.200000000000000e+00	8.635722e-02	1.988649e-03
1.300000000000000e+00	8.973797e-02	2.161183e-03
1.400000000000000e+00	9.302601e-02	2.333883e-03
